Repository URL,Pull Request URL,PR Title,Total Interesting Keywords,"""Promise"" Occurrances","""Async"" Occurrances","""Await"" Occurrances",Files Changed,Lines Changed,PR Creation Date
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/28939,Fix ensurePage race condition,356,2,78,276,2,9,2021-09-08T20:33:32Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/39985,chore: remove repetitive words,351,22,118,211,19,46,2024-05-04T10:30:59Z
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/50064,test: disable cache flaky test,350,0,91,259,1,3,2023-05-19T17:37:00Z
https://api.github.com/repos/Automattic/wp-calypso,https://github.com/Automattic/wp-calypso/pull/88242,"Revert ""Checkout: Change cached contact details to use useQuery instead of Redux""",350,0,36,298,30,922,2024-03-06T15:29:03Z
https://api.github.com/repos/OpenZeppelin/openzeppelin-contracts,https://github.com/OpenZeppelin/openzeppelin-contracts/pull/4593,Fix flaky test in AccessManager,348,12,78,258,1,7,2023-09-09T00:29:06Z
https://api.github.com/repos/WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/39633,Fix flaky test by finalising request resolution in Nav block e2e test,347,5,39,303,1,21,2022-03-22T09:48:46Z
https://api.github.com/repos/WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/39637,Fix Nav block flaky e2e test by correctly waiting on menu creation resolution,347,5,39,303,1,5,2022-03-22T10:49:52Z
https://api.github.com/repos/holepunchto/hyperdrive,https://github.com/holepunchto/hyperdrive/pull/334,Add test to detect regression on drive.close() race condition,347,2,53,292,1,18,2023-05-25T11:38:00Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/39411,✨ I2I: <amp-consent> Allow receiving TCF 2.2 consent string via TCF postmessage API (new TCF policy version support),347,33,97,217,13,399,2023-08-25T13:56:40Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/39350,🐛 Fix active page race condition in Web Story,345,16,118,211,2,67,2023-08-09T10:42:29Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/27780,✨TCF integration: pass TCString to amp-ad-network-*.,341,105,102,134,8,181,2020-04-15T17:08:33Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/28092,✨TCF integration: pass gdprApplies to amp-ad-network-*,339,103,102,134,7,74,2020-04-29T00:02:32Z
https://api.github.com/repos/percy/cli,https://github.com/percy/cli/pull/805,♻️ Improve build failure handling,339,14,114,204,10,132,2022-03-01T23:18:40Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/33094,🐛Fix mediapool location logic for elements inside iframe.,337,17,100,220,2,47,2021-03-05T00:10:29Z
https://api.github.com/repos/kuzzleio/kuzzle,https://github.com/kuzzleio/kuzzle/pull/2099,[Hotfix] Fix race condition when creating/deleting hidden collection,337,205,64,68,5,216,2021-06-24T09:21:45Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/37999,add rtv path when fetching story languages json,337,19,112,206,2,18,2022-04-01T19:31:03Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/38008,move json file url calculation to extension-script.js,337,19,112,206,6,100,2022-04-04T18:25:49Z
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/39824,Fix  `onError` handling in `next/future/image`,337,0,65,272,4,52,2022-08-22T15:37:52Z
https://api.github.com/repos/sequelize/sequelize,https://github.com/sequelize/sequelize/pull/16175,meta: increase delay for flaky tests,335,17,88,230,2,6,2023-06-25T19:16:25Z
https://api.github.com/repos/chrisleekr/binance-trading-bot,https://github.com/chrisleekr/binance-trading-bot/pull/431,"🚀 feat: use websocket for candles, orders and account balances updates",331,1,173,157,30,8401,2022-06-16T12:34:49Z
https://api.github.com/repos/bigbluebutton/bigbluebutton,https://github.com/bigbluebutton/bigbluebutton/pull/19573,test: Fix a few flaky tests,331,0,111,220,14,37,2024-02-05T12:24:33Z
https://api.github.com/repos/HHS/Head-Start-TTADP,https://github.com/HHS/Head-Start-TTADP/pull/673,Add state code scope,330,8,101,221,6,107,2021-12-08T20:36:01Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/22652,E2E test: Improve fill method in driver,328,0,35,293,5,83,2024-01-24T10:05:41Z
https://api.github.com/repos/subscriptions-project/swg-js,https://github.com/subscriptions-project/swg-js/pull/3306,Improve rewarded ads filtering,327,1,116,210,2,15,2023-11-13T15:48:10Z
https://api.github.com/repos/Qwant/erdapfel,https://github.com/Qwant/erdapfel/pull/583,Add SuggestsDropdown ui component,326,0,60,266,12,515,2020-03-17T17:39:07Z
https://api.github.com/repos/Accenture/sfmc-devtools,https://github.com/Accenture/sfmc-devtools/pull/1629,bug/1627 run publish journey action sequentially for multi-step journeys to fix race condition for sf-journeys,324,0,56,268,8,224,2024-08-29T21:04:05Z
https://api.github.com/repos/Accenture/sfmc-devtools,https://github.com/Accenture/sfmc-devtools/pull/1635,7.3.2001,324,0,56,268,18,596,2024-08-30T11:04:37Z
https://api.github.com/repos/DevExpress/DevExtreme,https://github.com/DevExpress/DevExtreme/pull/28467,TestCafe scenario tests: unskip platform scenarios testing (add flaky tests to the skip list),323,4,72,247,30,66,2024-12-02T08:52:11Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/39877,❄️ Flaky tests,322,76,71,175,3,10,2024-03-06T18:15:38Z
https://api.github.com/repos/chanzuckerberg/cellxgene,https://github.com/chanzuckerberg/cellxgene/pull/1571,Redux refactor,321,24,60,225,30,16519,2020-06-16T19:47:47Z
https://api.github.com/repos/punitdiwan/school-scoop-supa-test,https://github.com/punitdiwan/school-scoop-supa-test/pull/65,fixed flaky test - unassign transport,321,0,19,302,2,87,2024-08-06T09:47:55Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/40257,Fix Flakey Tests,321,12,103,206,4,12,2025-03-17T19:34:38Z
https://api.github.com/repos/UMAprotocol/protocol,https://github.com/UMAprotocol/protocol/pull/501,Fix flaky test,320,0,23,297,6,259,2019-06-18T16:07:29Z
https://api.github.com/repos/iov-one/iov-core,https://github.com/iov-one/iov-core/pull/692,Avoid extra query in block header events,319,12,38,269,3,63,2019-01-15T14:58:40Z
https://api.github.com/repos/Nozbe/WatermelonDB,https://github.com/Nozbe/WatermelonDB/pull/1047,Various adapter improvements,312,3,47,262,13,296,2021-05-26T09:52:15Z
https://api.github.com/repos/ProjectEvergreen/greenwood,https://github.com/ProjectEvergreen/greenwood/pull/917,Feature/issue 916 auto install puppeteer,312,38,83,191,26,256,2022-03-19T17:20:20Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/32386,♻️ Move RTC to a service,311,55,106,150,6,146,2021-02-03T09:53:06Z
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/67734,pages router: ensure x-middleware-cache is respected,311,0,54,257,6,76,2024-07-13T16:58:10Z
https://api.github.com/repos/mozilla/fxa,https://github.com/mozilla/fxa/pull/14542,Increase resource size and fix a few flaky tests and enable subplat tests to run on CircleCi,306,0,25,281,10,95,2022-11-28T16:43:31Z
https://api.github.com/repos/OriginProtocol/origin,https://github.com/OriginProtocol/origin/pull/3029,Flaky tests,304,0,83,221,1,24,2019-08-19T22:56:49Z
https://api.github.com/repos/NEARBuilders/gateway,https://github.com/NEARBuilders/gateway/pull/478,Fix flaky tests,304,4,57,243,9,126,2024-07-17T20:10:01Z
strapi/strapi,https://github.com/strapi/strapi/pull/22111,chore(e2e): split up history tests to avoid long running flaky tests,303,0,15,288,1,136,2024-11-08T15:36:05Z
https://api.github.com/repos/chrisleekr/binance-trading-bot,https://github.com/chrisleekr/binance-trading-bot/pull/514,fix: account balance calculation,299,4,149,146,14,645,2022-09-27T13:01:12Z
https://api.github.com/repos/handshake-org/hsd,https://github.com/handshake-org/hsd/pull/851,pkg: update bdb to 1.5.1 and use @handshake-org/bfilter.,299,1,106,192,12,155,2023-09-27T09:17:12Z
https://api.github.com/repos/OriginProtocol/origin,https://github.com/OriginProtocol/origin/pull/3020,Another attempt at fixing flaky tests,298,0,81,217,19,119,2019-08-19T17:57:32Z
https://api.github.com/repos/uc-cdis/gen3-qa,https://github.com/uc-cdis/gen3-qa/pull/726,chore(retries): add/increase retries for commonly flaky tests,297,0,45,161,7,74,2021-11-11T18:10:57Z
https://api.github.com/repos/databricks/databricks-sql-nodejs,https://github.com/databricks/databricks-sql-nodejs/pull/129,[PECO-618] Better handling of in-progress/subsequent action taken on closed session/operation,292,18,110,164,10,633,2023-03-29T11:51:40Z
https://api.github.com/repos/zotero/zotero,https://github.com/zotero/zotero/pull/1937,Fix double saving snapshots,291,82,24,185,2,183,2020-12-26T20:31:23Z
https://api.github.com/repos/TryGhost/Ghost,https://github.com/TryGhost/Ghost/pull/20964,Added caching to `LastSeenAtUpdater`,289,4,114,171,9,837,2024-09-10T23:14:01Z
https://api.github.com/repos/WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/30344,Testing: Skip flaky e2e tests,287,4,23,260,2,5,2021-03-29T12:38:36Z
https://api.github.com/repos/hotwired/turbo,https://github.com/hotwired/turbo/pull/833,Tests: Resolve flaky rendering test,285,15,42,228,2,8,2022-12-29T03:10:57Z
https://api.github.com/repos/confluentinc/confluent-kafka-javascript,https://github.com/confluentinc/confluent-kafka-javascript/pull/300,Avoid a race condition that causes 100% usage of a CPU core,284,0,83,201,8,252,2025-04-28T11:45:40Z
https://api.github.com/repos/TryGhost/Ghost,https://github.com/TryGhost/Ghost/pull/22122,Fixed flaky browser tests for scheduling posts,282,2,30,250,2,5,2025-02-06T03:04:35Z
https://api.github.com/repos/mojaloop/account-lookup-service,https://github.com/mojaloop/account-lookup-service/pull/145,Add SubId support to ALS,281,5,125,151,23,3181,2019-11-14T12:00:20Z
https://api.github.com/repos/sourcetoad/react-native-queue,https://github.com/sourcetoad/react-native-queue/pull/13,[Fix] - Leverage Jest fake timers to fix flaky tests,277,52,64,161,1,166,2022-12-12T08:54:49Z
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/66770,fix client-cache deploy tests,277,0,46,231,4,106,2024-06-11T21:50:10Z
https://api.github.com/repos/jsforce/jsforce,https://github.com/jsforce/jsforce/pull/1378,test: fix flaky tests,276,14,98,164,14,1293,2023-11-15T22:21:16Z
https://api.github.com/repos/grouparoo/grouparoo,https://github.com/grouparoo/grouparoo/pull/2985,Fix flaky `modelCache` tests,275,5,87,183,5,17,2022-02-21T19:09:46Z
https://api.github.com/repos/bigbluebutton/bigbluebutton,https://github.com/bigbluebutton/bigbluebutton/pull/18410,test: Add @flaky test flag and avoid them when running the tests on CI,274,0,87,187,3,22,2023-07-31T19:28:50Z
https://api.github.com/repos/alphagov/govuk-frontend,https://github.com/alphagov/govuk-frontend/pull/3807,Fix flaky tests with debounce timeouts,271,14,73,184,2,305,2023-06-13T11:00:39Z
https://api.github.com/repos/percy/cli,https://github.com/percy/cli/pull/1529,✨ Discovery retry support + fixed a race condition in network handling,271,10,94,167,7,234,2024-02-22T10:55:04Z
https://api.github.com/repos/immers-space/activitypub-express,https://github.com/immers-space/activitypub-express/pull/49,Misc reliability fixes,270,2,120,148,9,134,2021-05-16T16:20:48Z
https://api.github.com/repos/NEAR-DevHub/neardevhub-bos,https://github.com/NEAR-DevHub/neardevhub-bos/pull/697,reduce number of flaky tests,269,0,20,249,4,52,2024-03-21T19:57:46Z
https://api.github.com/repos/Agoric/agoric-sdk,https://github.com/Agoric/agoric-sdk/pull/7330,Workaround ava worker deadlocks,268,17,76,141,17,171,2023-04-04T21:49:52Z
https://api.github.com/repos/tulios/kafkajs,https://github.com/tulios/kafkajs/pull/397,Prevent the consumption of messages for topics paused while fetch is in-flight,265,2,58,205,7,140,2019-06-14T16:13:12Z
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/15876,"Fix VAOS 13 month tests, add mockdate",265,2,61,202,17,145,2021-02-01T20:39:06Z
https://api.github.com/repos/parse-community/parse-server,https://github.com/parse-community/parse-server/pull/9210,ci: Fix CI not testing with Postgres 16 and flaky test,264,17,56,191,7,429,2024-07-17T12:17:05Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/19462,"feat(17901): fix network, add-account and mv3 phishing warning issue",260,0,26,234,5,230,2023-06-06T11:24:31Z
https://api.github.com/repos/mozilla/fxa,https://github.com/mozilla/fxa/pull/17185,fix(functional-tests): Await confirmation of totp setup in tests,260,4,23,233,4,13,2024-06-27T21:06:23Z
https://api.github.com/repos/mozilla/fxa,https://github.com/mozilla/fxa/pull/17185,fix(functional-tests): Await confirmation of totp setup in tests,260,4,23,233,4,13,2024-06-27T21:06:23Z
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/68674,test: refactor unclear tests to composed matchers,257,14,71,172,4,249,2024-08-08T12:41:52Z
https://api.github.com/repos/noobaa/noobaa-core,https://github.com/noobaa/noobaa-core/pull/8971,NC | CI | fix lifecycle timeout flaky test,256,1,47,208,1,27,2025-04-14T16:58:46Z
https://api.github.com/repos/sveltejs/kit,https://github.com/sveltejs/kit/pull/5655,(hopefully) fix a flaky test,254,5,45,204,1,6,2022-07-21T16:07:40Z
https://api.github.com/repos/launchdarkly/node-server-sdk,https://github.com/launchdarkly/node-server-sdk/pull/134,prepare 5.7.0 release,253,6,77,170,21,2837,2019-01-12T00:43:56Z
https://api.github.com/repos/TryGhost/Koenig,https://github.com/TryGhost/Koenig/pull/630,Fixed flaky tests,253,0,45,208,6,38,2023-04-20T04:03:02Z
https://api.github.com/repos/Automattic/wp-calypso,https://github.com/Automattic/wp-calypso/pull/53620,fix(deps): update jest monorepo to v27 (major),252,14,125,113,12,1399,2021-06-11T07:23:37Z
https://api.github.com/repos/WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/37901,Fix flaky test by using waitForResponse to ensure the url details request completes,252,1,31,220,1,35,2022-01-12T02:37:09Z
sindresorhus/p-map,https://github.com/sindresorhus/p-map/pull/74,`pMapIterable` `preserveOrder` option,251,8,122,121,4,585,2024-05-24T05:42:30Z
https://api.github.com/repos/ing-bank/lion,https://github.com/ing-bank/lion/pull/183,Fix flaky tests,250,2,82,166,4,170,2019-07-18T09:41:48Z
https://api.github.com/repos/nasa/cumulus,https://github.com/nasa/cumulus/pull/2260,Jk/cumulus 2537,247,23,81,143,4,925,2021-06-01T15:53:09Z
https://api.github.com/repos/NYCPlanning/labs-applicantmaps,https://github.com/NYCPlanning/labs-applicantmaps/pull/552,Implement new testing strategy,245,0,31,214,30,1607,2019-05-19T15:11:24Z
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/16537,Pare down VAOS unit test output and fix flaky tests,243,2,81,160,11,166,2021-03-26T18:43:41Z
https://api.github.com/repos/tidepool-org/blip,https://github.com/tidepool-org/blip/pull/1258,[WEB-2392] Only fetch required data types for patients,243,0,243,0,6,43,2023-07-06T20:32:34Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/25786,fix: Fixed flaky test 24645,242,0,38,204,2,19,2024-07-11T20:21:13Z
https://api.github.com/repos/atom-community/sync-settings,https://github.com/atom-community/sync-settings/pull/508,Wait for location service,241,0,71,170,3,159,2020-04-29T21:15:45Z
https://api.github.com/repos/parse-community/parse-server,https://github.com/parse-community/parse-server/pull/7196,Fix error when a not yet inserted job is updated,239,37,73,129,2,152,2021-02-16T08:35:20Z
https://api.github.com/repos/illinois/queue,https://github.com/illinois/queue/pull/263,Rewrite queue page with hooks,237,0,64,173,18,569,2019-04-08T04:05:05Z
https://api.github.com/repos/wix/Detox,https://github.com/wix/Detox/pull/2269,"feat(cli): add -R, --retries <count> option",237,2,115,117,23,1618,2020-08-12T13:27:50Z
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/16129,Update single facility messaging in new appt flow,237,0,41,196,9,1688,2021-02-22T20:30:39Z
