repo_url,repo_name,pr_url,author,title,matching_js_test_files,matched_terms,found_test_keywords,found_async_keywords,total_async_keywords_count,files_changed_in_pr,lines_changed_in_pr,total_test_files,files_with_test_and_async,created_at,merged_at,async_keywords_breakdown,files_async_counts
https://api.github.com/repos/ampproject/amphtml,ampproject/amphtml,https://github.com/ampproject/amphtml/pull/40257,erwinmombay,Fix Flakey Tests,extensions/amp-carousel/0.1/test/test-slidescroll.js;extensions/amp-carousel/0.2/test/test-type-slides.js;extensions/amp-lightbox/0.1/test/test-amp-lightbox.js;extensions/amp-social-share/0.1/test/test-amp-social-share.js,flaky test,describe(;it(,async;promise,115,4,12,4,4,2025-03-17T19:34:38Z,2025-03-20T18:02:13Z,promise:12;async:103,extensions/amp-carousel/0.1/test/test-slidescroll.js:49;extensions/amp-carousel/0.2/test/test-type-slides.js:30;extensions/amp-lightbox/0.1/test/test-amp-lightbox.js:19;extensions/amp-social-share/0.1/test/test-amp-social-share.js:17
https://api.github.com/repos/vercel/next.js,vercel/next.js,https://github.com/vercel/next.js/pull/77222,bgw,fix(test/e2e/prerender): Remove race condition in test,test/e2e/prerender.test.ts,race condition,describe(;it(;test(,async;promise,130,2,63,1,1,2025-03-18T04:36:07Z,2025-03-18T08:22:12Z,promise:2;async:128,test/e2e/prerender.test.ts:130
https://api.github.com/repos/DataDog/dd-trace-js,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/5429,Mariovido,[test optimization] [SDTEST-1630] Attempt to fix flaky tests implementation,integration-tests/ci-visibility/playwright-tests-test-management/attempt-to-fix-test.js;integration-tests/cucumber/cucumber.spec.js;integration-tests/cypress/cypress.spec.js;integration-tests/jest/jest.spec.js;integration-tests/mocha/mocha.spec.js;integration-tests/playwright/playwright.spec.js;integration-tests/vitest/vitest.spec.js,flaky test,describe(;it(;test(,async;promise,72,30,2460,8,7,2025-03-18T11:23:52Z,2025-03-25T09:48:21Z,promise:32;async:27,integration-tests/ci-visibility/playwright-tests-test-management/attempt-to-fix-test.js:2;integration-tests/cucumber/cucumber.spec.js:11;integration-tests/cypress/cypress.spec.js:10;integration-tests/jest/jest.spec.js:12;integration-tests/mocha/mocha.spec.js:11;integration-tests/playwright/playwright.spec.js:5;integration-tests/vitest/vitest.spec.js:8
https://api.github.com/repos/cs4218/cs4218-2420-ecom-project-team25,cs4218/cs4218-2420-ecom-project-team25,https://github.com/cs4218/cs4218-2420-ecom-project-team25/pull/77,georgetayqy,ui-test: Implement UI Tests for Search and Filter feature,client/src/pages/HomePage.test.js;ui-tests/filter-search.spec.js,race condition,describe(;it(;test(,async;promise,74,4,417,2,2,2025-03-16T14:56:30Z,2025-03-22T14:48:18Z,promise:49;async:25,client/src/pages/HomePage.test.js:65;ui-tests/filter-search.spec.js:9
https://api.github.com/repos/cs4218/cs4218-2420-ecom-project-team14,cs4218/cs4218-2420-ecom-project-team14,https://github.com/cs4218/cs4218-2420-ecom-project-team14/pull/82,jwdavis0200,Test/admin delete product UI tests,client/src/pages/admin/CreateProduct.test.js;client/src/pages/admin/Products.test.js;client/src/pages/admin/UpdateProduct.test.js;ui-tests/adminDeleteProduct.spec.js,race condition;event race,describe(;it(;test(,async;promise,60,6,276,4,4,2025-03-19T02:56:49Z,2025-03-19T14:49:27Z,promise:3;async:57,client/src/pages/admin/CreateProduct.test.js:28;client/src/pages/admin/Products.test.js:8;client/src/pages/admin/UpdateProduct.test.js:19;ui-tests/adminDeleteProduct.spec.js:5
https://api.github.com/repos/code-dot-org/code-dot-org,code-dot-org/code-dot-org,https://github.com/code-dot-org/code-dot-org/pull/64600,TurnerRiley,"Revert ""Revert ""Fix School Info Confirmation dialog when user confirms they work at the same school""""",apps/test/unit/schoolInfo/SchoolInfoConfirmationDialogTest.js,race condition,describe(;it(,async,2,5,72,1,1,2025-03-17T19:49:02Z,2025-03-18T17:26:47Z,promise:0;async:2,apps/test/unit/schoolInfo/SchoolInfoConfirmationDialogTest.js:2
https://api.github.com/repos/code-dot-org/code-dot-org,code-dot-org/code-dot-org,https://github.com/code-dot-org/code-dot-org/pull/64598,TurnerRiley,"Revert ""Fix School Info Confirmation dialog when user confirms they work at the same school""",apps/test/unit/schoolInfo/SchoolInfoConfirmationDialogTest.js,race condition,describe(;it(,async,2,5,47,1,1,2025-03-17T19:14:09Z,2025-03-17T19:17:50Z,promise:0;async:2,apps/test/unit/schoolInfo/SchoolInfoConfirmationDialogTest.js:2
https://api.github.com/repos/tethysplatform/tethysapp-tethys_dash,tethysplatform/tethysapp-tethys_dash,https://github.com/tethysplatform/tethysapp-tethys_dash/pull/2,ckrew,Empty Routes Fix,reactapp/__tests__/components/landingPage/DashboardCard.test.js;reactapp/__tests__/components/layout/Header.test.js;reactapp/__tests__/components/loader/AppLoader.test.js;reactapp/__tests__/components/loader/DashboardLoader.test.js;reactapp/__tests__/components/modals/DashboardImport.test.js;reactapp/__tests__/components/visualizations/Base.test.js;reactapp/__tests__/components/visualizations/Map.test.js;reactapp/__tests__/components/visualizations/utilities.test.js,race condition,describe(;it(;test(,async;promise,160,22,2508,11,8,2025-03-26T19:58:09Z,2025-03-26T19:59:42Z,promise:18;async:142,reactapp/__tests__/components/landingPage/DashboardCard.test.js:42;reactapp/__tests__/components/layout/Header.test.js:23;reactapp/__tests__/components/loader/AppLoader.test.js:6;reactapp/__tests__/components/loader/DashboardLoader.test.js:10;reactapp/__tests__/components/modals/DashboardImport.test.js:9;reactapp/__tests__/components/visualizations/Base.test.js:24;reactapp/__tests__/components/visualizations/Map.test.js:26;reactapp/__tests__/components/visualizations/utilities.test.js:20
https://api.github.com/repos/department-of-veterans-affairs/vets-website,department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/35415,accbjt,104833 fix flaky tests,src/applications/vaos/referral-appointments/ReviewAndConfirm.unit.spec.jsx;src/applications/vaos/referral-appointments/ScheduleReferral.unit.spec.jsx;src/applications/vaos/referral-appointments/tests/hooks/useGetProviderByReferral/useGetProviderByReferral.unit.spec.jsx;src/applications/vaos/referral-appointments/tests/hooks/useGetReferralsAndRequests/useGetReferralsAndRequests.unit.spec.jsx,flaky test,describe(;it(,async,13,6,29,6,4,2025-03-21T03:57:01Z,2025-03-26T20:44:08Z,promise:0;async:13,src/applications/vaos/referral-appointments/ReviewAndConfirm.unit.spec.jsx:4;src/applications/vaos/referral-appointments/ScheduleReferral.unit.spec.jsx:2;src/applications/vaos/referral-appointments/tests/hooks/useGetProviderByReferral/useGetProviderByReferral.unit.spec.jsx:5;src/applications/vaos/referral-appointments/tests/hooks/useGetReferralsAndRequests/useGetReferralsAndRequests.unit.spec.jsx:2
https://api.github.com/repos/GladysAssistant/Gladys,GladysAssistant/Gladys,https://github.com/GladysAssistant/Gladys/pull/2263,Pierre-Gilles,House.arm : Fix flaky test,server/test/lib/house/house.arm.test.js,flaky test,describe(;it(,async;promise,12,1,52,1,1,2025-03-26T18:54:38Z,2025-03-26T19:01:09Z,promise:7;async:5,server/test/lib/house/house.arm.test.js:12
https://api.github.com/repos/DataDog/dd-trace-js,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/5487,rochdev,v5.44.0 proposal,integration-tests/ci-visibility/playwright-tests-test-capabilities/passing-test.js;integration-tests/ci-visibility/playwright-tests-test-management/attempt-to-fix-test.js;integration-tests/cucumber/cucumber.spec.js;integration-tests/cypress/cypress.spec.js;integration-tests/jest/jest.spec.js;integration-tests/mocha/mocha.spec.js;integration-tests/playwright/playwright.spec.js;integration-tests/profiler/profiler.spec.js,flaky test,describe(;it(;test(,async;promise,81,30,1597,8,8,2025-03-26T14:09:05Z,2025-03-26T14:56:03Z,promise:35;async:46,integration-tests/ci-visibility/playwright-tests-test-capabilities/passing-test.js:2;integration-tests/ci-visibility/playwright-tests-test-management/attempt-to-fix-test.js:2;integration-tests/cucumber/cucumber.spec.js:11;integration-tests/cypress/cypress.spec.js:10;integration-tests/jest/jest.spec.js:12;integration-tests/mocha/mocha.spec.js:11;integration-tests/playwright/playwright.spec.js:5;integration-tests/profiler/profiler.spec.js:28
https://api.github.com/repos/cs4218/cs4218-2420-ecom-project-team15,cs4218/cs4218-2420-ecom-project-team15,https://github.com/cs4218/cs4218-2420-ecom-project-team15/pull/21,igezt,Fix flaky test,controllers/integration-tests/categoryControllerPartA.integration.test.js,flaky test,describe(;it(,async,12,1,299,1,1,2025-03-23T14:48:31Z,2025-03-23T14:50:11Z,promise:0;async:12,controllers/integration-tests/categoryControllerPartA.integration.test.js:12
https://api.github.com/repos/finos/git-proxy,finos/git-proxy,https://github.com/finos/git-proxy/pull/945,jescalada,fix: clean up .remote folder after tests and extend timeout,test/testClearBareClone.test.js,flaky test,describe(;it(,async,3,1,8,1,1,2025-03-23T04:06:33Z,2025-03-23T09:45:07Z,promise:0;async:3,test/testClearBareClone.test.js:3
https://api.github.com/repos/1024pix/pix,1024pix/pix,https://github.com/1024pix/pix/pull/11905,lego-technix,[FEATURE] Rendre le processus d'authentifcation OIDC plus résistant aux retours arrière (PIX-13945),api/tests/identity-access-management/unit/application/oidc-provider.controller.test.js;junior/tests/acceptance/access-school-test.js;junior/tests/acceptance/start-mission-test.js;junior/tests/helpers/unaborted-visit.js;mon-pix/tests/acceptance/authentication/login-or-register-oidc-test.js;mon-pix/tests/acceptance/oidc/oidc-authentication-flow-test.js;mon-pix/tests/acceptance/oidc/start-campaigns-workflow-for-oidc-partner-test.js;mon-pix/tests/helpers/unaborted-visit.js;mon-pix/tests/unit/components/authentication/login-or-register-oidc-test.js;mon-pix/tests/unit/routes/authentication/login-oidc-test.js,race condition,describe(;it(;test(,async;promise,74,18,629,11,10,2025-03-28T15:47:06Z,2025-05-02T07:17:19Z,promise:2;async:72,api/tests/identity-access-management/unit/application/oidc-provider.controller.test.js:7;junior/tests/acceptance/access-school-test.js:16;junior/tests/acceptance/start-mission-test.js:3;junior/tests/helpers/unaborted-visit.js:1;mon-pix/tests/acceptance/authentication/login-or-register-oidc-test.js:2;mon-pix/tests/acceptance/oidc/oidc-authentication-flow-test.js:7;mon-pix/tests/acceptance/oidc/start-campaigns-workflow-for-oidc-partner-test.js:9;mon-pix/tests/helpers/unaborted-visit.js:1;mon-pix/tests/unit/components/authentication/login-or-register-oidc-test.js:17;mon-pix/tests/unit/routes/authentication/login-oidc-test.js:11
https://api.github.com/repos/parse-community/parse-server,parse-community/parse-server,https://github.com/parse-community/parse-server/pull/9692,dplewis,ci: Fix flaky `sendVerificationEmail` tests,spec/EmailVerificationToken.spec.js;spec/UserController.spec.js,flaky test,describe(;it(,async;promise,56,3,1106,2,2,2025-04-02T18:13:19Z,2025-04-15T16:25:42Z,promise:27;async:29,spec/EmailVerificationToken.spec.js:54;spec/UserController.spec.js:2
https://api.github.com/repos/parse-community/Parse-SDK-JS,parse-community/Parse-SDK-JS,https://github.com/parse-community/Parse-SDK-JS/pull/2548,dplewis,feat: Add `Uint8Array` support for `Parse.File` data,integration/test/ParseDistTest.js;src/__tests__/ParseFile-test.js,flaky test,describe(;it(,async;promise,57,4,26,2,2,2025-04-01T18:50:54Z,2025-04-07T14:10:04Z,promise:22;async:35,integration/test/ParseDistTest.js:12;src/__tests__/ParseFile-test.js:45
https://api.github.com/repos/woocommerce/gutenberg,woocommerce/gutenberg,https://github.com/woocommerce/gutenberg/pull/10,DAreRodz,iAPI Router: Prevent a race condition waiting for new styles during client-side navigation,test/e2e/specs/interactivity/router-styles.spec.ts,race condition,describe(;test(,async;promise,16,3,134,1,1,2025-04-01T12:59:55Z,2025-04-03T10:59:45Z,promise:3;async:13,test/e2e/specs/interactivity/router-styles.spec.ts:16
https://api.github.com/repos/atlassian-labs/atlaspack,atlassian-labs/atlaspack,https://github.com/atlassian-labs/atlaspack/pull/420,JakeLane,Support async runtime in conditional bundling,packages/core/integration-tests/test/conditional-bundling.js,race condition,describe(;it(;test(,async,19,11,192,1,1,2025-04-09T00:30:57Z,2025-04-29T04:48:56Z,promise:0;async:19,packages/core/integration-tests/test/conditional-bundling.js:19
https://api.github.com/repos/vercel/next.js,vercel/next.js,https://github.com/vercel/next.js/pull/77848,huozhi,[test] temporarily disable flaky test for react 18,test/development/acceptance/ReactRefreshLogBox.test.ts,flaky test,describe(;it(;test(,async,14,1,5,1,1,2025-04-04T22:27:45Z,2025-04-04T22:32:12Z,promise:0;async:14,test/development/acceptance/ReactRefreshLogBox.test.ts:14
https://api.github.com/repos/alphagov/govuk-e2e-tests,alphagov/govuk-e2e-tests,https://github.com/alphagov/govuk-e2e-tests/pull/173,yndajas,Fix flaky Publisher test,tests/publisher.spec.js,race condition,describe(;test(,async,2,1,7,1,1,2025-04-09T18:10:31Z,2025-04-10T08:08:37Z,promise:0;async:2,tests/publisher.spec.js:2
https://api.github.com/repos/cap-js/cds-dbs,cap-js/cds-dbs,https://github.com/cap-js/cds-dbs/pull/1136,BobdenOs,test: skip flaky test because of hdb Timestamp behavior,hana/test/hana-functions.test.js,flaky test,describe(;test(,async,3,1,3,1,1,2025-04-09T12:57:25Z,2025-04-09T13:07:20Z,promise:0;async:3,hana/test/hana-functions.test.js:3
https://api.github.com/repos/ATMmonitor667/Stockify,ATMmonitor667/Stockify,https://github.com/ATMmonitor667/Stockify/pull/18,Ahmedh27,Remove flask backend,frontend/src/__tests__/supabase/connection.test.js,flaky test,describe(;it(,async,1,6,162,1,1,2025-04-05T22:02:13Z,2025-04-06T02:10:43Z,promise:0;async:1,frontend/src/__tests__/supabase/connection.test.js:1
https://api.github.com/repos/sveltejs/kit,sveltejs/kit,https://github.com/sveltejs/kit/pull/13715,HoldYourWaffle,chore(deps): update playwright,packages/kit/test/apps/basics/test/cross-platform/test.js,flaky test,describe(;it(;test(,async;promise,96,8,69,1,1,2025-04-15T14:55:50Z,2025-04-16T12:46:19Z,promise:5;async:91,packages/kit/test/apps/basics/test/cross-platform/test.js:96
https://api.github.com/repos/noobaa/noobaa-core,noobaa/noobaa-core,https://github.com/noobaa/noobaa-core/pull/8971,romayalon,NC | CI | fix lifecycle timeout flaky test,src/test/unit_tests/jest_tests/test_nc_lifecycle_cli.test.js,flaky test,describe(;it(,async;promise,48,1,27,1,1,2025-04-14T16:58:46Z,2025-04-15T07:42:11Z,promise:1;async:47,src/test/unit_tests/jest_tests/test_nc_lifecycle_cli.test.js:48
https://api.github.com/repos/vercel/next.js,vercel/next.js,https://github.com/vercel/next.js/pull/78473,acdlite,Fix potential race condition in createRouterAct,test/e2e/app-dir/segment-cache/incremental-opt-in/segment-cache-incremental-opt-in.test.ts,race condition,describe(;it(;test(,async,31,2,36,1,1,2025-04-23T17:21:57Z,2025-04-23T22:14:54Z,promise:0;async:31,test/e2e/app-dir/segment-cache/incremental-opt-in/segment-cache-incremental-opt-in.test.ts:31
https://api.github.com/repos/vercel/next.js,vercel/next.js,https://github.com/vercel/next.js/pull/78424,lubieowoce,test: log html output for a flaky test to debug it,test/e2e/app-dir/rsc-basic/rsc-basic.test.ts,flaky test,describe(;it(,async;promise,54,1,14,1,1,2025-04-22T17:45:48Z,2025-04-22T19:03:01Z,promise:6;async:48,test/e2e/app-dir/rsc-basic/rsc-basic.test.ts:54
https://api.github.com/repos/parse-community/Parse-SDK-JS,parse-community/Parse-SDK-JS,https://github.com/parse-community/Parse-SDK-JS/pull/2577,dplewis,ci: Fix flaky test,integration/test/ParseDistTest.js,flaky test,describe(;it(,async;promise,12,1,8,1,1,2025-04-22T18:16:33Z,2025-05-06T18:35:10Z,promise:4;async:8,integration/test/ParseDistTest.js:12
https://api.github.com/repos/department-of-veterans-affairs/vets-website,department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/36027,accbjt,fix flaky tests,src/applications/vaos/referral-appointments/ReferralsAndRequests.unit.spec.jsx;src/applications/vaos/referral-appointments/ReviewAndConfirm.unit.spec.jsx;src/applications/vaos/referral-appointments/components/ReferralTaskCardWithReferral.unit.spec.jsx;src/applications/vaos/referral-appointments/tests/hooks/useGetReferralsAndRequests/useGetReferralsAndRequests.unit.spec.jsx,flaky test,describe(;it(,async,25,7,250,5,4,2025-04-23T10:33:06Z,2025-05-06T17:12:46Z,promise:0;async:25,src/applications/vaos/referral-appointments/ReferralsAndRequests.unit.spec.jsx:11;src/applications/vaos/referral-appointments/ReviewAndConfirm.unit.spec.jsx:5;src/applications/vaos/referral-appointments/components/ReferralTaskCardWithReferral.unit.spec.jsx:7;src/applications/vaos/referral-appointments/tests/hooks/useGetReferralsAndRequests/useGetReferralsAndRequests.unit.spec.jsx:2
https://api.github.com/repos/confluentinc/confluent-kafka-javascript,confluentinc/confluent-kafka-javascript,https://github.com/confluentinc/confluent-kafka-javascript/pull/300,emasab,Avoid a race condition that causes 100% usage of a CPU core ,test/promisified/admin/list_topics.spec.js;test/promisified/consumer/consumeMessages.spec.js;test/promisified/consumer/rebalanceCallback.spec.js;test/promisified/consumer/seek.spec.js;test/promisified/producer/flush.spec.js,race condition,describe(;it(,async;promise,83,8,252,5,5,2025-04-28T11:45:40Z,2025-05-16T08:42:54Z,promise:0;async:83,test/promisified/admin/list_topics.spec.js:4;test/promisified/consumer/consumeMessages.spec.js:36;test/promisified/consumer/rebalanceCallback.spec.js:10;test/promisified/consumer/seek.spec.js:28;test/promisified/producer/flush.spec.js:5
https://api.github.com/repos/pngwn/MDsveX,pngwn/MDsveX,https://github.com/pngwn/MDsveX/pull/728,paoloricciuti,fix: prevent race condition with `add_layouts`,packages/mdsvex/test/it/mdsvex.spec.ts,race condition;event race,test(,async;promise,41,3,40,1,1,2025-04-28T13:19:46Z,2025-05-08T22:59:38Z,promise:0;async:41,packages/mdsvex/test/it/mdsvex.spec.ts:41
https://api.github.com/repos/FlowFuse/device-agent,FlowFuse/device-agent,https://github.com/FlowFuse/device-agent/pull/390,Steve-Mcl,Import snapshot during otc setup,test/unit/lib/cli/flowsImporter_spec.js;test/unit/lib/launcher_spec.js,flaky test,describe(;it(,async;promise,47,12,1161,3,2,2025-04-29T07:33:59Z,2025-05-07T13:58:28Z,promise:1;async:46,test/unit/lib/cli/flowsImporter_spec.js:25;test/unit/lib/launcher_spec.js:22
https://api.github.com/repos/DataDog/dd-trace-js,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/5617,dd-trace-js[bot],v5.49.1 proposal,integration-tests/playwright/playwright.spec.js;packages/datadog-plugin-aws-sdk/test/dynamodb.spec.js;packages/datadog-plugin-koa/test/index.spec.js,race condition,describe(;it(;test(,async;promise,38,30,1358,4,3,2025-04-25T22:40:56Z,2025-04-29T17:06:14Z,promise:16;async:22,integration-tests/playwright/playwright.spec.js:6;packages/datadog-plugin-aws-sdk/test/dynamodb.spec.js:29;packages/datadog-plugin-koa/test/index.spec.js:3
